@logo      B&M-General Particle Tracer
numderivs           0
cputime     4.000e+00
position    9.900e-01
            x           y           z         rxy          Bx          By          Bz           G           t           m           q      nmacro      rmacro          ID 
   9.993e-10  1.128e-08  9.900e-01  1.132e-08  2.599e-03  2.888e-02  6.947e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.120e+02 
   1.937e-07  1.580e-08  9.900e-01  1.943e-07  5.680e-02  4.377e-03  6.930e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.140e+02 
  -1.575e-09  1.454e-09  9.900e-01  2.144e-09 -1.696e-02  1.317e-02  6.950e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.160e+02 
   1.117e-07  4.429e-08  9.900e-01  1.201e-07  4.622e-02  1.940e-02  6.935e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.180e+02 
   1.665e-08 -2.574e-08  9.900e-01  3.065e-08  1.921e-02 -3.043e-02  6.944e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.200e+02 
  -2.236e-07 -2.088e-07  9.900e-01  3.059e-07 -4.756e-02 -4.416e-02  6.923e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.220e+02 
   1.796e-11 -1.809e-10  9.900e-01  1.818e-10 -2.113e-03  9.678e-03  6.952e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.240e+02 
   4.451e-09 -5.658e-08  9.900e-01  5.675e-08  4.187e-03 -4.140e-02  6.941e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.260e+02 
  -7.662e-09 -2.236e-09  9.900e-01  7.982e-09 -2.605e-02 -7.393e-03  6.948e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.280e+02 
   3.897e-08  1.588e-07  9.900e-01  1.636e-07  1.288e-02  5.306e-02  6.932e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.300e+02 
   1.045e-09  2.671e-11  9.900e-01  1.046e-09  1.944e-02 -1.497e-03  6.950e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.320e+02 
  -1.012e-07  2.013e-08  9.900e-01  1.032e-07 -4.756e-02  9.382e-03  6.936e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.340e+02 
   1.643e-08  1.870e-08  9.900e-01  2.489e-08  2.265e-02  2.589e-02  6.945e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.360e+02 
   2.286e-07 -1.321e-07  9.900e-01  2.640e-07  5.411e-02 -3.087e-02  6.925e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.380e+02 
   2.483e-11  7.394e-11  9.900e-01  7.800e-11 -5.454e-03 -1.410e-02  6.951e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.400e+02 
  -5.001e-08  6.189e-08  9.900e-01  7.956e-08 -2.826e-02  3.496e-02  6.939e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.420e+02 
  -5.396e-09 -1.526e-08  9.900e-01  1.619e-08 -1.013e-02 -2.920e-02  6.946e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.440e+02 
  -2.103e-07  3.429e-08  9.900e-01  2.130e-07 -5.804e-02  9.411e-03  6.928e-01  1.391e+00  6.764e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  2.460e+02 
